"","3-5","5-10","10-20","20-30","30-40","40-50","50-60","knife","img","match"
"25",0.934880037830986,0.866504967454275,0.662881505096385,0.424757928379031,0.250041023107815,0.157088784860147,0.0838356594067002,"S05:S05",1,"match"
"26",0.934565809783205,0.819850934002162,0.674230002430845,0.484324639304544,0.217011184456931,0.194700522453738,0.110578051936449,"S05:S05",2,"match"
"27",0.983110312706685,0.742412138025887,0.702924844656269,0.227186349509542,0.332469266206569,0.190239521313163,0.217484925875442,"S05:S05",3,"match"
"28",0.894229911762823,0.812793557259285,0.676731233264542,0.442594066415773,0.300048059945228,0.170411751281925,0.145405712105719,"S05:S05",4,"match"
"29",0.24995174292671,0.89821153041797,0.75737586231486,0.462746634406906,0.24317680806986,0.195855732749459,0.132879622603745,"S05:S05",5,"match"
"30",0.824175848871867,0.693509697839498,0.610094933405233,0.285046935308342,0.206147661405485,0.118523030329801,0.0990377885671599,"S05:S05",6,"match"
"31",0.845231826302742,0.792593931969954,0.62350263392341,0.442158063627279,0.343776855056319,0.0742377546592065,0.146828296798009,"S06:S06",1,"match"
"32",0.861451576704782,0.831030327667943,0.646282758707759,0.388339205960059,0.217747970667262,0.160007675015776,0.0534700885221792,"S06:S06",2,"match"
"33",0.600969210371515,0.78140053325364,0.749119589322028,0.492653252479633,0.381558256269403,0.214070779540609,0.166124190139762,"S06:S06",3,"match"
"34",0.89376557074919,0.801408290344014,0.758145341942587,0.484664586294255,0.37108114376123,0.136215759430964,0.117151859452122,"S06:S06",4,"match"
"35",0.795909080633637,0.910450861745991,0.82690320769084,0.539446030981556,0.262309116153585,0.0998145454222336,0.0559219333028772,"S06:S06",5,"match"
"36",0.816563211463831,0.964899068117825,0.778911689313995,0.6075507467393,0.193639879642677,0.187549046995909,0.0822491213293353,"S06:S06",6,"match"
"37",0.77244200452395,0.879175748008698,0.770903606349803,0.641355992002297,0.400194851206718,0.278456409283425,0.188712896477412,"S07:S07",1,"match"
"38",0.98859451335137,0.872963163789863,0.810145681432469,0.549104220326114,0.447586182597011,0.326662671278803,0.188360043259156,"S07:S07",2,"match"
"39",0.995082829025223,0.840554794722713,0.748447561675208,0.469575955146695,0.377192102761306,0.270946469781608,0.167526791958055,"S07:S07",3,"match"
"40",0.988966497827202,0.777766988608721,0.820354448658954,0.441461189615704,0.22924679890696,0.232840737040266,0.127516272521296,"S07:S07",4,"match"
"41",0.870955668331676,0.840859390143155,0.670166462607613,0.423595914660588,0.228468550059443,0.142239664597354,0.103226861492364,"S07:S07",5,"match"
"42",0.945675222357791,0.772659675702032,0.663590754855429,0.25629148511726,0.243772037694525,0.224792713732191,0.0814264993627899,"S07:S07",6,"match"
"43",0.976214426288165,0.949285824210538,0.755250793889304,0.636957661492707,0.392444308572869,0.341171995347203,0.286523238686358,"S08:S08",1,"match"
"44",0.9548885304325,0.836560023659621,0.738952820516462,0.635844440831985,0.423483124440674,0.268743187905634,0.256017119654245,"S08:S08",2,"match"
"45",0.625678198751686,0.824545427577432,0.659565041991312,0.444154376700092,0.295847812635566,0.212878923029245,0.210372372527668,"S08:S08",3,"match"
"46",0.711881048970516,0.714239766163415,0.648639671354111,0.416632674550135,0.263025821506251,0.217335546731165,0.16801863718219,"S08:S08",4,"match"
"47",0.728866857028166,0.8298120128579,0.696837360857132,0.431045211604944,0.221574332243147,0.134144211164552,0.181616045517072,"S08:S08",5,"match"
"48",0.797276360811188,0.637634222672131,0.467011126036073,0.348543427456917,0.196686586133587,0.139858573587037,0.0770953146599461,"S08:S08",6,"match"
"49",0.980210135330032,0.913080376234803,0.667069257463105,0.323310840707144,0.335960428845352,0.0777255748196395,0.191959124091947,"S09:S09",1,"match"
"50",0.973177428280397,0.917307943320305,0.697949418915976,0.434528920798898,0.401210700322187,0.0905734193480096,0.130697669833525,"S09:S09",2,"match"
"51",0.629730501071116,0.886927755112148,0.740201983649218,0.558151483898277,0.408935304072236,0.217221405018136,0.185279164619261,"S09:S09",3,"match"
"52",0.959203541267041,0.940178207307673,0.784462285216822,0.532158308655054,0.501217539550924,0.274176820865206,0.174729298781786,"S09:S09",4,"match"
"53",0.81814987896861,0.909762510812906,0.751846778252263,0.657826881731848,0.482585283027918,0.239390856211632,0.102701548181618,"S09:S09",5,"match"
"54",0.648757088090812,0.872402305780909,0.81876148844563,0.717487154096755,0.368709990984781,0.249963604686038,0.207580130609937,"S09:S09",6,"match"
"55",0.738642534904242,0.845880066887554,0.442316891517113,0.245395972700421,0.0980484624683474,0.0578682208579578,0.134288795499029,"S10:S10",1,"match"
"56",0.391217809674482,0.640473543728015,0.507973788813615,0.157071647499051,-0.00068044216191193,0.0240508598945309,0.0678591080875685,"S10:S10",2,"match"
"57",0.938474952730365,0.881023303199941,0.703576120733143,0.379034697632641,0.0812075190299759,0.0297711164097616,0.0290998780999822,"S10:S10",3,"match"
"58",0.94540816485943,0.943435835022696,0.634413636616365,0.320065960236711,0.16320800016368,0.0615385461013459,0.0268403088977931,"S10:S10",4,"match"
"59",0.881826069186573,0.910090435631197,0.701796210257468,0.366297086626174,0.193592245377208,0.0811257682910509,0.00863522737805679,"S10:S10",5,"match"
"60",0.898671830087234,0.928177716894099,0.753513911721122,0.382791865502911,0.129188092506673,0.0503127162925068,0.0949664306505339,"S10:S10",6,"match"
"61",0.451702897805812,0.145848136655004,0.322795021122726,0.229074248919479,0.0895645197582664,0.140436533483632,0.0273421871667823,"S01:S02",1,"nonmatch"
"62",0.15713399631399,0.48370012954214,0.388331307778787,0.068184644927417,0.111396648644125,0.201431602996802,0.04780821439659,"S01:S02",2,"nonmatch"
"63",-0.119195081172597,0.316888787433885,0.284111151489638,0.100067072823265,0.0790659981639659,0.133243391164962,0.000390126579050276,"S01:S02",3,"nonmatch"
"64",0.102223983009026,0.31441866367721,0.258606000772611,0.149775584888126,0.0937873986707769,0.128479892029179,0.0456772465886619,"S01:S02",4,"nonmatch"
"65",0.308953695842086,0.34494546471633,0.307433976966317,0.18365510912711,0.0987578564323027,0.155981503242057,0.193216669674371,"S01:S02",5,"nonmatch"
"66",-0.682998392355847,0.225388784143699,0.270563278084932,-0.0052025031668514,0.0529080576827917,0.113976608276531,0.0850314098396564,"S01:S02",6,"nonmatch"
"67",0.791846917031443,0.190180178871363,0.269520214691932,0.157909715456565,0.0740380333597597,0.115557716979622,0.00222486281476962,"S01:S03",1,"nonmatch"
"68",0.627881794112208,0.540720506762405,0.309053354693573,0.173405875309223,0.0972077847287405,0.161662670047288,0.0551393348140645,"S01:S03",2,"nonmatch"
"69",0.521871303195053,0.456191335164633,0.371323802933394,0.262105200252564,0.120205916311744,0.0309114213949115,-0.00163230536818066,"S01:S03",3,"nonmatch"
"70",0.581179157318866,0.267807774818014,0.168398590856991,0.296144257859293,0.0862344753042474,0.0138568684624776,0.0680961619148783,"S01:S03",4,"nonmatch"
"71",0.0632014083916964,0.166665807114694,0.348659268519672,0.336930880233358,-0.000988111149556721,0.162818542174008,0.0737707231760275,"S01:S03",5,"nonmatch"
"72",0.718182560427096,0.176064432163259,0.317512748020608,0.127025564042194,0.14812872633591,0.0281375330526493,0.121083862308687,"S01:S03",6,"nonmatch"
"73",-0.397167724390469,0.179108626286807,0.322703191682576,0.191819076628191,-0.0355262277676652,0.0730093562335351,-0.0645082540197832,"S01:S04",1,"nonmatch"
"74",0.15992644459092,0.448706299116435,0.360820282192559,0.17885217202069,0.0851040231082825,0.0323872435791942,0.0107293878077413,"S01:S04",2,"nonmatch"
"75",0.0125233207936578,0.536164891366046,0.356268063432674,0.14996246099947,-0.067850225857625,0.0724202272385176,0.031790499540483,"S01:S04",3,"nonmatch"
"76",0.194989766928343,0.353666825285353,0.363331758449087,0.101007053230801,0.0577421847988133,0.0995325974687691,0.0213433266214881,"S01:S04",4,"nonmatch"
"77",-0.538894869245026,0.536623596027183,0.375507934108793,0.264748714667871,0.0860772351164446,0.0370856282679557,0.120073538493414,"S01:S04",5,"nonmatch"
"78",0.496478447116438,0.084811179997449,0.235921942667377,0.190896040920783,-0.0126377759647307,0.0290820644992971,0.110526339700252,"S01:S04",6,"nonmatch"
"79",0.900796754007829,0.308698290250583,0.373577873582921,0.181346240574562,0.046117878856045,0.0264692427062689,0.096253832358685,"S01:S05",1,"nonmatch"
"80",0.326266798401367,0.596785634538445,0.496097759753425,0.171420383356499,0.164539825635094,0.0398566609176808,0.100619992000604,"S01:S05",2,"nonmatch"
"81",0.781189180797285,0.495127616715491,0.403120681563673,0.0221381220041543,0.031898652067981,0.010405074076039,0.0362724082087721,"S01:S05",3,"nonmatch"
"82",0.614823373361092,0.523314643576229,0.322647466216449,0.154904498634406,0.130255777205942,-0.0101335032482801,0.0555822307046417,"S01:S05",4,"nonmatch"
"83",0.0872665287053367,0.480004686825261,0.3395885645302,0.129929878948491,0.123583373957731,0.137563268358453,0.0466431029588997,"S01:S05",5,"nonmatch"
"84",0.872349227608955,0.0361310567756402,0.437010595061125,0.0447314585059699,0.0710272134697379,0.0726987107634844,0.0365442804296234,"S01:S05",6,"nonmatch"
"85",0.222866961570004,0.0522205992767617,0.220443684221524,0.264859629018949,0.0606400321825259,0.185674140132824,0.0197836817363559,"S01:S06",1,"nonmatch"
"86",0.187884873256068,0.221337487585784,0.282185234668207,0.128512260554247,0.0596742614934168,0.113984074777947,0.0638860417189245,"S01:S06",2,"nonmatch"
"87",-0.422017180132425,0.357770415244372,0.337947042637223,0.182268112668121,0.13141515824241,0.0654437215758297,0.0763809067315091,"S01:S06",3,"nonmatch"
"88",0.34676371531965,0.339696021506771,0.36160486139652,0.153439235689388,0.100788665699187,0.0845120694006413,0.0294915355942773,"S01:S06",4,"nonmatch"
"89",-0.849112472363228,0.332996517084151,0.275020115223601,0.1686945276784,0.133339422911843,0.0975094565788165,0.136329974599376,"S01:S06",5,"nonmatch"
"90",0.12039864397485,0.228673067966658,0.337811541505,0.243627531103265,0.0258276732907192,0.0800360703552462,0.0189643475478925,"S01:S06",6,"nonmatch"
"91",0.545843007711825,0.27116476865043,0.301542820871408,0.204005240188052,0.0661566028039666,0.077145390595444,-0.0439521340837212,"S01:S07",1,"nonmatch"
"92",0.330147742365612,0.470358147967932,0.324615026794683,0.0550317191845367,0.125513351063558,0.14674205153764,0.0754067013509478,"S01:S07",2,"nonmatch"
"93",0.341614666914957,0.358329121103868,0.28107910357623,0.100252087459265,0.0155809508433428,0.0651135632775101,0.0689626436811348,"S01:S07",3,"nonmatch"
"94",-0.459208186406101,0.155287144714264,0.282587356280506,0.250429017443761,0.0787213403130541,0.131917273015894,0.053860276986789,"S01:S07",4,"nonmatch"
"95",-0.780606350970491,0.447934259289761,0.359081588462397,0.220484897310542,0.138185631680924,0.0493492889578128,0.149437806209621,"S01:S07",5,"nonmatch"
"96",0.388215948370081,0.403377672973971,0.273010884497007,0.12025727707251,0.0361776392870559,0.0148408552993291,0.115134420531788,"S01:S07",6,"nonmatch"
"97",0.702926030652752,0.057222118207595,0.32391763825892,0.282583864657185,0.050457350680834,0.111923935742698,-0.0881347650594936,"S01:S08",1,"nonmatch"
"98",-0.115804347955725,0.444825042309598,0.408060062271207,0.240722112854763,0.14604357323699,0.0119395480938461,0.027774208993683,"S01:S08",2,"nonmatch"
"99",0.556076535717182,0.446416008314635,0.333257628982347,0.0951563842931523,0.077727833548557,0.114527054492753,0.0360604933185644,"S01:S08",3,"nonmatch"
"100",-0.241353291399911,0.160936545370816,0.248045826431111,0.116068283947182,0.0124356489485536,0.0616685858386009,0.0343752786156238,"S01:S08",4,"nonmatch"
"101",0.0941335676949063,0.526794425370176,0.360860265778194,0.159435837322353,0.0839811432845318,0.0209007489492096,0.087484155251684,"S01:S08",5,"nonmatch"
"102",0.235375452200789,0.321154483669221,0.168421210820222,0.078478801846238,0.0876875137757178,0.126973851006326,0.011914445609531,"S01:S08",6,"nonmatch"
"103",0.788432587828837,0.432708841227913,0.229642043494954,0.109112272052459,0.178405961661463,0.168661971989332,0.0683354101873859,"S01:S09",1,"nonmatch"
"104",0.600862144836403,0.442724640033628,0.39325264881561,0.202599350767719,0.146436460829137,0.0195945866701613,-0.0273293376462442,"S01:S09",2,"nonmatch"
"105",-0.457255010115899,0.179896231488052,0.378108540146743,0.170844368689903,-0.0264391073872885,0.0562363075455877,0.024856918345377,"S01:S09",3,"nonmatch"
"106",0.0148064963860912,-0.0736767783609118,0.402522850222911,0.200036547388193,0.100275293153145,0.0642496721626617,0.112454143593802,"S01:S09",4,"nonmatch"
"107",-0.458563664492518,0.271462130668057,0.199001046247371,0.0724768299634999,0.0989242705374089,0.079493509451587,0.00513701242642141,"S01:S09",5,"nonmatch"
"108",-0.373143557287078,0.104802050611479,0.196586623543985,0.0740755205980491,0.116020348642648,0.0259708063704392,0.105824657866244,"S01:S09",6,"nonmatch"
"109",0.150360450735175,0.452234888397375,0.369115146727783,0.241756331792069,0.0728242023122705,0.0019383850792065,0.0384324643889605,"S01:S10",1,"nonmatch"
"110",-0.260925307901901,0.683247260271986,0.334469023420571,0.217247098163095,0.0384162055128146,0.0936529631555523,-0.0557184243758257,"S01:S10",2,"nonmatch"
"111",0.321407971955273,0.498957553711093,0.429201336454434,0.147581273910393,-0.0218812707800122,0.0444416927400204,0.088592428607425,"S01:S10",3,"nonmatch"
"112",0.556460485248825,0.198463650016044,0.427681901381959,0.284336193283711,0.0401490609829345,0.0869828926570202,-0.00853967129237896,"S01:S10",4,"nonmatch"
"113",-0.722596087828923,0.195277473194241,0.331785194802357,0.30157973511223,0.0869074163358954,0.0549483251821037,0.066038395892386,"S01:S10",5,"nonmatch"
"114",-0.360295462819795,0.248421360804264,0.347925240628423,0.0133882303713721,0.111479744024643,0.00270359541826565,0.0350463490965184,"S01:S10",6,"nonmatch"
"115",0.105499200527082,0.336835839902786,0.368378880564673,0.234248251555304,0.107945449079655,0.0696698232689658,0.0182423885533139,"S02:S01",1,"nonmatch"
"116",0.448166935445134,0.339524824690224,0.404441381930515,0.230694490605354,0.0126933519340686,0.0688155264945493,0.00115022510077597,"S02:S01",2,"nonmatch"
"117",0.104189865214613,0.366643693594529,0.345553195653172,0.162207263621319,0.120559290638111,0.0318422819230236,0.0594072278581682,"S02:S01",3,"nonmatch"
"118",0.25116384559413,0.215971586006943,0.191304993461656,0.0988875580973225,0.157153478587084,0.156060830996444,-0.0144237746309294,"S02:S01",4,"nonmatch"
"119",0.656492074540549,0.328098714168212,0.371791800761552,0.125149558137653,0.099886321519207,0.0507285756851746,0.0517151619083568,"S02:S01",5,"nonmatch"
"120",-0.462435286581136,0.181198647196421,0.314566119592259,0.0163345465702849,0.0852805733969035,0.0258446733613501,0.016807039193503,"S02:S01",6,"nonmatch"
"121",0.0787606428803436,0.316093871459368,0.214581589158351,0.157873995813979,0.0164509926334923,0.130320877183656,0.0779213519086652,"S02:S03",1,"nonmatch"
"122",0.384699103645792,0.181779708087718,0.308481113803225,0.129408171276291,0.135079222900003,0.0637769748676524,0.104895665986342,"S02:S03",2,"nonmatch"
"123",-0.442447261885089,0.515463112519376,0.480701468986452,0.23079352075137,0.184509704352253,0.0293201590989368,0.0731997008455758,"S02:S03",3,"nonmatch"
"124",-0.394354363710567,0.444896438033191,0.375627017909564,0.187346469266742,0.122070133690642,0.0653436275160852,0.0907390427345841,"S02:S03",4,"nonmatch"
"125",0.0472405045021774,0.259001157299663,0.354536834223121,0.135424832338221,0.161434089283727,0.146694057707632,0.113974163718492,"S02:S03",5,"nonmatch"
"126",-0.00252765073994049,0.261514616325048,0.45643324299343,0.180623639765977,0.0357195284917516,0.13927592073305,-0.0083912809123243,"S02:S03",6,"nonmatch"
"127",-0.632851121217351,0.30483757660738,0.323138592407953,0.215059011792623,0.0575248132235144,0.0644396454729386,0.0169955398760014,"S02:S04",1,"nonmatch"
"128",-0.641925645078318,0.130307313166394,0.161721041347848,0.188719294848388,-0.00433085648213958,-0.039738427276924,0.0676646395175158,"S02:S04",2,"nonmatch"
"129",0.626777826582088,0.158395902816639,0.307345161625014,0.205981174299764,-0.0377181731199758,0.0076541148357065,0.0435663631833692,"S02:S04",3,"nonmatch"
"130",-0.0750490382721701,0.479354443286899,0.247955803776315,0.157915942874033,0.133313021340232,0.142866699493849,0.105631217425344,"S02:S04",4,"nonmatch"
"131",0.311433359194088,0.367558187478155,0.356770813364674,0.248542405558556,0.113117912659786,0.0902175199196338,0.0714459217402889,"S02:S04",5,"nonmatch"
"132",-0.718242417118223,0.247124843716563,0.395207101969689,0.15718554050689,0.146715824782259,0.117574601188183,0.088008947110011,"S02:S04",6,"nonmatch"
"133",0.186593315849857,0.381053451919709,0.397513965295877,0.137181884374545,0.0699505386317999,0.0375576397597458,0.063994657859021,"S02:S05",1,"nonmatch"
"134",0.583463633727622,0.174089678917027,0.379570284716617,0.183821942413758,0.150507176915707,0.0930796284402917,0.0894272077985983,"S02:S05",2,"nonmatch"
"135",-0.317951004789894,0.0689751079708722,0.39345913367002,0.217772147037224,0.0683350492513634,0.0824037303134982,0.115856721218622,"S02:S05",3,"nonmatch"
"136",-0.200215585084854,0.380438867042876,0.247777512191348,0.245554019048226,0.138815991047761,0.0689727754738999,0.110866175408539,"S02:S05",4,"nonmatch"
"137",-0.376980159754184,0.495486883242595,0.219824329446435,0.180524489445361,0.127274422763722,0.0874671134219563,0.0140333439383044,"S02:S05",5,"nonmatch"
"138",-0.253506503712353,0.196625602980685,0.452761746134337,0.162209348908009,0.0468946972630336,0.141950363819832,0.00429287136486486,"S02:S05",6,"nonmatch"
"139",-0.0182700350194506,0.217412989712169,0.362457044658832,0.272973407074695,0.00860961657827007,0.118193896007399,0.135135532402514,"S02:S06",1,"nonmatch"
"140",0.690248498752791,0.181452580205453,0.11489752761017,0.152003616579341,0.0796840517644106,0.0382942821798787,0.132636931311764,"S02:S06",2,"nonmatch"
"141",0.0391017407759914,-0.0641939251660748,0.331767008973427,0.121585260292603,0.136697607652997,-0.0123726346763468,0.132433956271619,"S02:S06",3,"nonmatch"
"142",-0.0423844967722242,0.154156905230381,0.244548145449118,0.141693197491677,0.0583247822934557,0.12892181190905,0.119215580446747,"S02:S06",4,"nonmatch"
"143",0.0432853664705809,0.360637856301959,0.394115433553577,0.221530076935201,0.0531153591923764,0.109115687600115,-0.00577205900757987,"S02:S06",5,"nonmatch"
"144",-0.307892938303499,0.239259030249842,0.292439123320904,0.156594856983375,0.0376041434771731,0.136909427790647,-0.00201058867440704,"S02:S06",6,"nonmatch"
"145",-0.106086035641167,0.147073924717217,0.262712630064044,0.27888848065566,0.111846937677889,0.18283390332237,0.107004386939902,"S02:S07",1,"nonmatch"
"146",0.867879037449197,0.255214606019179,0.344957207948355,0.14532082405523,0.195859875340714,0.143595889059804,0.128480015600864,"S02:S07",2,"nonmatch"
"147",0.910375522238388,0.449292942719464,0.35477871147963,0.224433010263984,0.162562219265437,0.121204260681237,0.112454790282977,"S02:S07",3,"nonmatch"
"148",-0.696950260266559,0.165083018643127,0.223848181368056,0.145348200501463,0.148645618566881,0.0530586593362931,0.0341625880592689,"S02:S07",4,"nonmatch"
"149",-0.0971041160378933,0.227580242290184,0.266835505170758,0.103096080701531,0.136688596992297,0.188247476512588,0.00684162055858737,"S02:S07",5,"nonmatch"
"150",0.309984800006349,0.233447418292555,0.34022087021424,0.133841239531651,0.063758729376453,0.175967024225712,0.0472567943373798,"S02:S07",6,"nonmatch"
"151",-0.0242622053711777,0.165651035553527,0.413817862393457,0.225786718279329,0.0196334611351326,0.0292447498794266,0.0724421745648746,"S02:S08",1,"nonmatch"
"152",0.887637769749345,0.169216124871178,0.334384177409598,0.242380775911726,0.0744780979674313,0.12282987186496,0.120312040071499,"S02:S08",2,"nonmatch"
"153",0.376553366794783,0.487558246293356,0.31885182879864,0.148244554661645,0.0886926480721228,0.182254390479366,0.0774468840692464,"S02:S08",3,"nonmatch"
"154",-0.45962566651161,0.30584801741992,0.308205592879203,0.283099474629283,0.0189870224540983,0.00769333614694351,0.0551056715454377,"S02:S08",4,"nonmatch"
"155",0.139270336425362,0.323068989084768,0.168640073127783,0.155952996432787,0.078987545258565,0.0345039102334017,0.0170101298131846,"S02:S08",5,"nonmatch"
"156",0.233542189514933,0.109318604150234,0.197350628298606,0.146069610992954,0.102442371967152,0.0725324995387766,-0.0267754747158858,"S02:S08",6,"nonmatch"
"157",0.524836866625715,0.322757475565237,0.308563135745666,0.177853980898211,0.165674741155057,0.118387116716686,0.110985316951922,"S02:S09",1,"nonmatch"
"158",0.72919297838387,0.244642154671009,0.227681301605397,0.262488456295738,0.107614396914295,0.182549568883713,0.0595768001702577,"S02:S09",2,"nonmatch"
"159",0.365544667278496,0.234399638622658,0.419573970639681,0.283463330179464,0.112575952421761,0.050656721502195,0.0575089502526067,"S02:S09",3,"nonmatch"
"160",-0.708346521797304,0.309147137731194,0.334950417594302,0.12888815809853,0.0986041127668875,0.0364751122400067,0.0545368184149867,"S02:S09",4,"nonmatch"
"161",0.519303786110215,0.186879672207208,0.171665911209216,0.194265733049865,0.0732205168098562,0.0837294290006309,0.0143583670956284,"S02:S09",5,"nonmatch"
"162",0.16879712368497,0.361275617214555,0.202165322135475,0.0677954538814487,0.104572716991846,0.104603592718186,-0.00636922683556853,"S02:S09",6,"nonmatch"
"163",-0.519138764199309,0.448186494873633,0.415890878025959,0.232307157726997,0.140181679338878,-0.00880460634938962,0.0869569302132994,"S02:S10",1,"nonmatch"
"164",0.42149024870295,0.4018101805174,0.0736602811728502,0.270272083788954,0.0487422587032508,0.0177392401115691,0.0208347512254277,"S02:S10",2,"nonmatch"
"165",0.395274760744665,0.0435394857952353,0.2947051748826,0.132207316472827,0.131434710201864,0.0117930414931805,0.141984132329677,"S02:S10",3,"nonmatch"
"166",0.653773686479719,0.456794987174122,0.278318605668663,0.198872191269199,0.0446578185197094,0.0936306484097403,0.11920616864462,"S02:S10",4,"nonmatch"
"167",-0.105470100529927,0.397764535287639,0.294749938602614,0.154408908547785,0.0935285412768971,0.0930078465129284,0.0713100497667783,"S02:S10",5,"nonmatch"
"168",-0.257110706497448,0.361305690356008,0.389843648900822,0.140955287779947,0.0663577055910138,0.0830614453975053,0.0179049598359953,"S02:S10",6,"nonmatch"
"169",0.168090838867592,0.352656040008743,0.148831119672861,0.162570889478311,0.0603061911005227,-0.0527384781132215,0.0839277438870928,"S03:S01",1,"nonmatch"
"170",0.125354927080284,0.490378947726916,0.284714803840623,0.136562809223679,0.123350400502324,0.131917962555767,0.143018129298795,"S03:S01",2,"nonmatch"
"171",0.158966317920063,0.395409955637937,0.241609998459303,0.212228389979455,0.197903265093445,0.0294714733805069,0.0702135463784491,"S03:S01",3,"nonmatch"
"172",0.460512347394213,0.310763067023973,0.213872419410892,0.223315692163476,0.11410021931646,-0.00524377087838887,0.0873676212201674,"S03:S01",4,"nonmatch"
"173",0.285409909781709,0.31378245898244,0.377540195031601,0.152670775442136,0.0774592176398497,0.0677996248086341,0.139137426692754,"S03:S01",5,"nonmatch"
"174",0.800815824078043,0.261807061080772,0.226818531595694,0.245835504065641,0.0581145677052639,0.079632787081985,0.00319229382445093,"S03:S01",6,"nonmatch"
"175",-0.0257274731834779,0.311808365189968,0.332139825440341,0.120502860040528,0.0667029923347092,0.117461982607284,0.137745266446653,"S03:S02",1,"nonmatch"
"176",-0.28719992488589,0.251018127447752,0.316575674867113,0.0784732620284921,0.197815587687532,0.124677375554352,0.110589552000274,"S03:S02",2,"nonmatch"
"177",-0.377024137152065,0.547111348141712,0.36102778940064,0.210053105336295,0.154689791499467,0.014839585615217,0.116471493016906,"S03:S02",3,"nonmatch"
"178",-0.548804687985274,0.377441884480629,0.334439181172267,0.125495492245411,0.228122740575898,0.0589970151658005,0.0226814794812098,"S03:S02",4,"nonmatch"
"179",0.536652057269892,0.219915803665856,0.327272772160434,0.238865243724943,0.0428883908238005,-0.0154848454249852,0.0897537401400188,"S03:S02",5,"nonmatch"
"180",-0.123561180542887,0.207783511689425,0.344075585470103,0.182842850082681,0.163715013561213,0.139182934170264,-0.0178009992899345,"S03:S02",6,"nonmatch"
"181",0.345315906320798,0.27349438682911,0.209431779472638,0.117942273982964,-0.00872290501901519,0.0769354062491718,0.0584410410585605,"S03:S04",1,"nonmatch"
