"","3-5","5-10","10-20","20-30","30-40","20-25","25-33","33-50","50-67","67-100","100-133","133-200","knife","img","match"
"1",0.743344676402308,0.972018717161797,0.884154553808538,0.645952040509706,0.5815189636036,0.509399280716857,0.639269201375928,0.561928315517772,0.457304868140254,0.486247631858466,0.353276487632272,0.38864042578393,"S01:S01",1,"match"
"2",0.99860709029138,0.990340255734417,0.932070845470147,0.62529820636698,0.51664027030428,0.53513398703759,0.621671098620711,0.501944962543262,0.437489046683667,0.482397627331995,0.349778120761519,0.390581873524033,"S01:S01",2,"match"
"3",0.997809981025502,0.991502986376486,0.925738091610504,0.730097895887504,0.553745111546124,0.764836145528688,0.633892911254101,0.557121866112799,0.434473872544576,0.524616187376832,0.369361818564245,0.408759778613627,"S01:S01",3,"match"
"4",0.994369600095979,0.983310706443544,0.880428243542793,0.674905989331641,0.511035961986604,0.688076528754062,0.595506257210449,0.604890283662339,0.429863278231561,0.507606192972385,0.345341063694077,0.40766191855713,"S01:S01",4,"match"
"5",0.719241894501193,0.937293138959595,0.909602746464186,0.717227222019149,0.649873981282399,0.77136480505937,0.594895653563505,0.578349263782525,0.44392788104464,0.5315202794452,0.362309095126181,0.415475968408535,"S01:S01",5,"match"
"6",0.937259516108988,0.964132099347147,0.948370482901198,0.796224234074904,0.646599971837688,0.794601632933573,0.66527872295887,0.671203562084454,0.457502435583431,0.507090833368479,0.280014570839802,0.370974848162708,"S01:S01",6,"match"
"7",0.984772529301533,0.958136305580063,0.907072806936398,0.568592519704316,0.405223458097114,0.454574401116233,0.469855310343314,0.453508734897073,0.377455322799772,0.399736240805067,0.301469373518779,0.381033151470745,"S02:S02",1,"match"
"8",0.989459919306303,0.977005694947444,0.914286836322109,0.695014465977246,0.489659339293164,0.587166198972339,0.517044834014459,0.537407010340235,0.39296248316822,0.421268092986467,0.288171259550705,0.36991122152392,"S02:S02",2,"match"
"9",0.985037277711224,0.976143493845578,0.916210103321196,0.562622058150156,0.469819880254554,0.41696060514311,0.536843506352598,0.413306441941999,0.249250499634591,0.433729461901365,0.259588383433568,0.350591630476512,"S02:S02",3,"match"
"10",0.935692776439495,0.962265046339824,0.901433964584664,0.69449315933994,0.45977331173804,0.574439223591243,0.627353399591621,0.49913825398101,0.407148413167183,0.420069625219279,0.26990709884555,0.35049998026423,"S02:S02",4,"match"
