"","3-5","5-10","10-20","20-30","30-40","20-25","25-33","33-50","50-67","67-100","100-133","133-200","knife","img","match"
"1",0.939706294773798,0.924448509767208,0.72286107214017,0.371712674137365,0.337349056014483,0.268554360387718,0.429840691960329,0.300359549351321,0.146066237661451,0.141968082034009,0.0982760317115306,0.131311510643387,"S01:S01",1,"match"
"2",0.984318337638439,0.95537228832946,0.85296402807659,0.458499051804218,0.269770068723989,0.421418228233881,0.464199461409153,0.142889426810192,0.0896279458215504,0.141513745284761,0.0888552124602977,0.137572326406338,"S01:S01",2,"match"
"3",0.992433783629492,0.956389789157157,0.833654073536697,0.558639256656545,0.332217610337377,0.597825014147961,0.45945981866521,0.27918492518572,0.0987281403985845,0.172468044575086,0.101169644462319,0.123527488916173,"S01:S01",3,"match"
"4",0.991125059714695,0.950678369777874,0.77064925237067,0.450666020172807,0.196853605855082,0.528156651988443,0.283495658999991,0.303552446875282,0.149431656647502,0.161360110818158,0.0812551290148181,0.127820279074517,"S01:S01",4,"match"
"5",0.535231458963978,0.884339316392513,0.808615532391809,0.402916754964349,0.370661582799848,0.438921328575605,0.38718235084163,0.27007350786423,0.170234953760305,0.185356854198833,0.0661071573266857,0.129940719190027,"S01:S01",5,"match"
"6",0.948085996101253,0.926438601889095,0.881959828438414,0.681576241907163,0.487542556323986,0.74137045534234,0.452990029962125,0.44224338322354,0.203743247722451,0.165974549120185,0.0876651786707766,0.123978890005434,"S01:S01",6,"match"
"7",0.940163162536239,0.914597234270962,0.743426569596374,0.291669980696483,0.161847762063681,0.247231933843213,0.258602976436446,0.206734494127887,0.124811140115997,0.114646975841312,0.0887900250314144,0.122480461076937,"S02:S02",1,"match"
"8",0.989564283052208,0.936236762675318,0.7607409477424,0.420709374897616,0.250239793281905,0.403482236014019,0.223861203227111,0.243528509751398,0.13976577236239,0.122890091445242,0.0685707421646132,0.10938697250588,"S02:S02",2,"match"
"9",0.871037930600314,0.95086352382029,0.771498372170958,0.330438653635427,0.264064719036521,0.287053432627679,0.274680400809236,0.178939829708859,0.104143911078442,0.141278149086307,0.0623205894860763,0.109859823990657,"S02:S02",3,"match"
"10",0.976071950558118,0.898882825600201,0.809102823622812,0.537114900144436,0.223916863115711,0.473968191756015,0.442014229099025,0.268377878907175,0.179710926446838,0.151472494758015,0.070152541775482,0.105570769561115,"S02:S02",4,"match"
"11",0.975273045385667,0.901758286971723,0.841119438215559,0.467047025804481,0.316975776589027,0.457785112109846,0.349454960602058,0.305117401777854,0.175322720172116,0.108150152919731,0.0766775029845433,0.11865969499629,"S02:S02",5,"match"
"12",0.291564148844886,0.901853893979176,0.859797903309682,0.537891041332346,0.334818710580115,0.564214995915458,0.404192335271484,0.366962615644992,0.187461863715723,0.19645042449452,0.0842787212416575,0.14130365146243,"S02:S02",6,"match"
"13",0.671544414461633,0.844675354484598,0.802228856341206,0.498557671193636,0.252521964715134,0.488421555695366,0.407990843518418,0.314715672727695,0.18464128008855,0.174556206642356,0.0519215985807421,0.0991961801936962,"S03:S03",1,"match"
"14",0.110136328165976,0.86841139182163,0.783030511010442,0.478327002330109,0.224152148407434,0.457093461434454,0.426322032595765,0.272640045972442,0.130788858993304,0.131958316748051,0.0797547531317674,0.116276048728955,"S03:S03",2,"match"
"15",0.841981870188852,0.843702198607451,0.728972329459537,0.421531739183631,0.179503676728287,0.457585579410435,0.236233315006137,0.239585334722517,0.0979237425050272,0.155414137779568,0.0582166304528755,0.106069241350287,"S03:S03",3,"match"
"16",0.970988011683033,0.841922110347782,0.537664184187775,0.334039735177548,0.105522172668921,0.311585663118134,0.225111568762832,0.139727903654649,0.0750138464912213,0.15270828300744,0.0593598414484865,0.14098318377092,"S03:S03",4,"match"
"17",0.589674681514918,0.798819389104529,0.540816738515733,0.312774732876462,0.150853722453609,0.234027398098495,0.343887287840238,0.10862422031785,0.0860269122008494,0.12400111291994,0.0482829021221695,0.11155099299026,"S03:S03",5,"match"
"18",0.549968841256212,0.746542730462745,0.617645065025548,0.251169990521599,0.221647348501854,0.25647051714404,0.22611782748212,0.215634265785793,0.177842310042529,0.141671589680766,0.0743752615165185,0.119318874791058,"S03:S03",6,"match"
"19",0.985850188123537,0.910757933394593,0.788022703277108,0.53260763583224,0.363590304804763,0.520293562046887,0.459329924087207,0.318801197856298,0.115848010157974,0.138998697936193,0.0300123315177314,0.0894280902753977,"S04:S04",1,"match"
"20",0.778797151010606,0.941908778683218,0.709677836295143,0.442189708067769,0.286912114722129,0.384984212820065,0.359121654098365,0.280945259818958,0.220008922045436,0.172806289226881,0.0901900467487679,0.111673550593503,"S04:S04",2,"match"
"21",0.902507909292673,0.967926998001398,0.775375065882379,0.4308361008111,0.266404048581461,0.415944103569417,0.411911989074739,0.256484262616188,0.111164796273562,0.183804734405786,0.0638507885592476,0.10490076612331,"S04:S04",3,"match"
"22",0.969755274646135,0.90837881258836,0.714603928250146,0.482813047328403,0.270498007051802,0.45743534701591,0.385787245752826,0.272971658725532,0.144311729357098,0.147033582078795,0.0928692150418386,0.119920962017561,"S04:S04",4,"match"
"23",0.96928713080686,0.952957279102642,0.797849941214274,0.478827177076927,0.28014901804629,0.447839494752782,0.368354956912397,0.243760700187919,0.0588862794434466,0.119946740967053,0.108550452830161,0.0838488884814559,"S04:S04",5,"match"
"24",0.243885796452104,0.781462648543962,0.385406801484647,0.366223246334601,0.177132118264038,0.338817565885923,0.249696219542417,0.223403233612559,0.118423261552049,0.188333572896386,0.0855267642586415,0.163444790068783,"S04:S04",6,"match"
"25",0.989965990850388,0.936163929558755,0.792842079977697,0.485194783067433,0.22089243116938,0.480999363165631,0.341289788434643,0.253921024451465,0.140933643760684,0.117856523206055,0.104693818559038,0.107977897578484,"S05:S05",1,"match"
"26",0.95542807273349,0.853155808877325,0.67174601445985,0.344863607987928,0.227769141636033,0.331778153948267,0.263545301603414,0.18791869612192,0.107299994866719,0.130280579375199,0.089766706880221,0.136522578811686,"S05:S05",2,"match"
"27",0.986474802587533,0.921000603473785,0.775058253387975,0.276080262471677,0.252296274346642,0.189284090095914,0.299676159765583,0.227401138897306,0.0798306035145555,0.12355063501266,0.0901998590513349,0.120612118669561,"S05:S05",3,"match"
"28",0.805529456936727,0.84038363689883,0.631152951840111,0.470347879188541,0.228391520912318,0.456628362102909,0.35793251438795,0.25942838469719,0.101336023215295,0.156102762007345,0.0778141941942769,0.121219257470659,"S05:S05",4,"match"
"29",0.312182170308708,0.854220224693637,0.567397827638557,0.263225568667219,0.211655880854951,0.171561624733453,0.235876004768208,0.19574878798465,0.102434834791598,0.0950644691765655,0.0569157075479747,0.10936786116509,"S05:S05",5,"match"
"30",0.959867974561314,0.903261421853095,0.732025542167371,0.357031421742203,0.10100611402901,0.372912565159499,0.162367957655958,0.164942475749426,0.136484824497249,0.16877240000898,0.0777873541453419,0.105169645176092,"S05:S05",6,"match"
"31",0.702146212389514,0.825082466176641,0.655354109462218,0.505766363344784,0.369143033865612,0.456845007977708,0.460264311001964,0.397052769501039,0.208967918646275,0.198624970764353,0.110833132909469,0.127257500373854,"S06:S06",1,"match"
"32",0.879521098821252,0.8326672817008,0.761257673498793,0.530325977294577,0.227925874106099,0.520227478594246,0.397515189286057,0.28492549177325,0.199155747342447,0.160617571919775,0.0774685939531834,0.131834134692233,"S06:S06",2,"match"
"33",0.946619202337652,0.932709407323676,0.808307109581049,0.593981394111957,0.348246290211583,0.551849973366882,0.530936096141107,0.318887627384479,0.207100372719992,0.164650367130118,0.0589086257743188,0.125548472644238,"S06:S06",3,"match"
"34",0.995155176201659,0.914584415477736,0.820756713836714,0.499128326980897,0.496965373918411,0.543579813161442,0.381691707093266,0.44722050513652,0.188758570210715,0.18934443654751,0.135352194367076,0.151830657039972,"S06:S06",4,"match"
"35",0.97209697633544,0.958672951620836,0.867700620851171,0.592483191194071,0.438419345568415,0.661157129699416,0.385658228581533,0.429412171256461,0.275767195048482,0.204924035795708,0.118204343679979,0.135565490427683,"S06:S06",5,"match"
"36",0.853226936409678,0.972766477159492,0.783345420498619,0.612093698063047,0.409003249324651,0.662253891853558,0.408746277981387,0.42649043138779,0.157386450191713,0.197264392144166,0.106343919311174,0.140551759566438,"S06:S06",6,"match"
"37",0.650281901832276,0.803437795190366,0.641021351499309,0.331776715793603,0.196373084803324,0.244311438227712,0.366212841348311,0.123292989844773,0.056283365074088,0.143080183057258,0.0813911157100762,0.105916628867275,"S07:S07",1,"match"
"38",0.981358148676876,0.789876565115648,0.734317563115903,0.465432222661139,0.334217221521997,0.449936312077868,0.448093443182762,0.28909672514693,0.132907354643207,0.183118808827021,0.0834612797469469,0.130990918873112,"S07:S07",2,"match"
"39",0.874642336518724,0.822356946058619,0.656589312282553,0.416212010701072,0.252101251455043,0.373680567792426,0.380543177654498,0.245475715048001,0.0826662532161024,0.154554526041294,0.115883778834652,0.157617869455847,"S07:S07",3,"match"
"40",0.873190643107068,0.933421439204328,0.798016125383762,0.396266648933046,0.171928411033061,0.394784946604334,0.269101359715946,0.194348407230358,0.174710479082671,0.131078107720505,0.0840444419486384,0.101451051615583,"S07:S07",4,"match"
"41",0.371330160969674,0.742023611231732,0.436300015855362,0.198706110938371,0.189425236812683,0.115744253837333,0.154253252666055,0.205310838208842,0.0712503319975554,0.114836765157897,0.0794420019237332,0.122399866675663,"S07:S07",5,"match"
"42",0.860742289944723,0.745168922041482,0.464928619392663,0.188445405274429,0.0960879261701382,0.108499013296098,0.153110313634675,0.164284448405868,0.14216407170933,0.155246504471434,0.14459793776706,0.150938708683889,"S07:S07",6,"match"
"43",0.880766390163231,0.868347957956551,0.857322369135389,0.662971749048183,0.498113383631549,0.706826448375871,0.537682942634951,0.406962727753133,0.289964022037685,0.243155678132765,0.104288735951929,0.121205746904081,"S08:S08",1,"match"
"44",0.638252997305275,0.921821895112821,0.850186297322843,0.683750174998734,0.44850914440241,0.711678992569281,0.571990217544081,0.396444364253944,0.255877928082923,0.23003846915989,0.116003610627293,0.136619724367622,"S08:S08",2,"match"
"45",-0.0224831919189058,0.792352306800441,0.712904832812526,0.556453158955513,0.278358629009079,0.569966344150306,0.430730183392099,0.287080936471748,0.198557468862243,0.17435366595186,0.101077060666612,0.114165849535146,"S08:S08",3,"match"
"46",0.913901263242916,0.897243780844829,0.781624063220316,0.620986584852489,0.276863861749013,0.618897221079883,0.377633471748036,0.321614095729502,0.213424046100267,0.211185535605708,0.0820019918626651,0.0935025822052134,"S08:S08",4,"match"
"47",0.948491651605073,0.647297115082787,0.624948814888231,0.511411336799332,0.275843691379077,0.495692628601548,0.440745781777887,0.263787596569438,0.218371370025873,0.174147422866025,0.0755632492296548,0.120388510809279,"S08:S08",5,"match"
"48",0.750679410313182,0.785421324283022,0.552365314951583,0.367528005185084,0.17099848876134,0.338434892814683,0.306580151034702,0.2830705956897,0.18533638678412,0.172701516438657,0.0971443387432431,0.124748991805945,"S08:S08",6,"match"
"49",0.989293150963174,0.9618231265135,0.75272760429417,0.239891537925434,0.296078057530216,0.163952040543395,0.223500631855824,0.234549183890935,0.11633923055112,0.128570776090315,0.107771980811109,0.115186551534857,"S09:S09",1,"match"
"50",0.968101310839106,0.963864613954948,0.743965412679497,0.397287082336832,0.26968117708863,0.405728425705621,0.275550441704584,0.277275466182726,0.125522366116545,0.102426557309324,0.105364670797211,0.114783880519539,"S09:S09",2,"match"
"51",0.796724039574528,0.952877430625548,0.757377206597543,0.548227703388418,0.375928658043552,0.591084669771383,0.391740203684181,0.297573906013113,0.0990724569802747,0.169375235987587,0.0507769202848094,0.120340462272013,"S09:S09",3,"match"
"52",0.965811413428254,0.938163868192098,0.748845422801098,0.469084038857537,0.307333545919995,0.481066921654979,0.330044178767819,0.2500955994722,0.124947958953067,0.133933624591263,0.103987832751449,0.103353128438779,"S09:S09",4,"match"
"53",0.946042179160763,0.922731993915953,0.74310943038561,0.526628871639806,0.230689196616268,0.527385947744965,0.372988069659369,0.222649585519429,0.141089926844284,0.112884350046244,0.0857335088851058,0.104280477261853,"S09:S09",5,"match"
"54",0.941810336341092,0.822400904114628,0.593089774760325,0.250428481422676,0.104406438969165,0.188457000895587,0.164165531552156,0.120477616610344,0.104311370008411,0.116652011937688,0.0697813345160954,0.0964863000796176,"S09:S09",6,"match"
"55",0.950654817677668,0.969151831625575,0.765015528298956,0.37589164599125,0.262051722789914,0.325288968993041,0.314842958742576,0.238583559133721,0.121847245602434,0.100932148774756,0.0586414798457805,0.117025660623739,"S10:S10",1,"match"
"56",0.948787605301357,0.930484700976847,0.75312770097895,0.534353661362091,0.201914663061374,0.598393602902361,0.329169743602941,0.254796735191352,0.296127341037584,0.151902077110234,0.0986623303956805,0.136031823460169,"S10:S10",2,"match"
"57",0.974663491920788,0.950436401455468,0.728889018076959,0.41980057210389,0.318634628546707,0.356869587215254,0.408238520618097,0.324996392746816,0.244698230896028,0.188002073794969,0.0906590324054611,0.114726680607736,"S10:S10",3,"match"
"58",0.974306104850124,0.959925296714247,0.719999883392383,0.443205122502525,0.390123821632994,0.368286336543102,0.452618761463066,0.387176283539465,0.226749707101968,0.167097594436112,0.117325655483822,0.120717109875472,"S10:S10",4,"match"
"59",0.967619055865532,0.945311722861499,0.872379276174032,0.453348541213433,0.456922833706223,0.427836486558476,0.462073842788915,0.409923435675503,0.244267930887586,0.196645654174049,0.112091671697831,0.127707772892805,"S10:S10",5,"match"
"60",0.890407301476886,0.902183571114591,0.830423317378651,0.566543944994588,0.485665843256492,0.567577301726948,0.505970655482173,0.469590183227521,0.352048216244297,0.282353307312695,0.150859017633479,0.123382945782917,"S10:S10",6,"match"
"61",0.57478701587722,0.356943311792085,0.24434140787965,0.266968885744295,0.0601836195998545,0.244657199038144,0.198776585929683,0.160253970406394,0.0831825370390564,0.135564125288237,0.0667771477700175,0.116092205881663,"S01:S02",1,"nonmatch"
"62",0.32640753281957,0.53555528682902,0.357999119286911,0.155012658312878,0.118088018882167,0.244972047056286,-0.0974032513206812,0.152040875842626,0.0992658651044409,0.132328006538324,0.066846498698554,0.115318391938764,"S01:S02",2,"nonmatch"
"63",0.46936168072092,0.254693336081353,0.34762690287244,0.176136992809924,0.0415954099066464,0.165305922264347,0.077706991627111,0.095594110630192,0.0692677136999052,0.14729247438725,0.0856238849719847,0.107279259729511,"S01:S02",3,"nonmatch"
"64",-0.0314999538945915,0.352429971127865,0.18028714516559,0.0480092667245907,0.17095143017946,-0.106134716549133,0.187229237854682,0.173121526022204,0.123625107741951,0.130457660090243,0.101457314168441,0.102534145452698,"S01:S02",4,"nonmatch"
"65",0.906511747985818,0.339369882254009,0.287995328445176,0.103863882946904,0.0958769268738741,0.195011714774152,-0.0077519012687625,0.0892852826047543,0.10248364779502,0.131396336576148,0.0826484895160472,0.126560674356291,"S01:S02",5,"nonmatch"
"66",-0.611058534687104,0.232564616750678,0.24436830662775,0.0609757734452595,0.094149292067568,-0.0613177584735925,0.0981775908821203,0.124588770039053,0.0824630384824021,0.15219589483029,0.0678875387264976,0.11796462143449,"S01:S02",6,"nonmatch"
"67",0.448473771983967,0.334393890211716,0.233546618438955,0.130148627255819,0.124209601174556,0.0950177721518256,0.147407528722677,0.123801586922803,0.0826014346753134,0.13430642244847,0.0410134070010076,0.109410434015376,"S01:S03",1,"nonmatch"
"68",0.664765385475764,0.595949811475081,0.274299383204672,0.0810104454368006,-0.00242806838064006,0.00142588413565801,0.0722651334803267,0.090154837100645,0.0239346312692793,0.133068976443943,0.0804102429058883,0.11999720118581,"S01:S03",2,"nonmatch"
"69",0.37403771507943,0.48352238759731,0.308601057730454,0.247445268868103,0.0626126964113187,0.168351082016666,0.214454539275637,0.0708696722673203,0.113029603695852,0.125263874857839,0.0724914700546448,0.128963306130006,"S01:S03",3,"nonmatch"
